NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1518,3,4,10,15.39593
1518,3,5,10,15.40055
1518,3,6,10,15.51852
1518,3,7,10,15.4008
1518,3,8,10,15.36027
1518,3,9,12,16.22845
1518,3,10,12,16.46682
1518,3,11,10,15.38735
1518,3,12,10,15.52997
1518,3,13,10,15.44969
1518,3,14,10,15.42755
1518,3,15,18,15.59209
1518,3,16,10,15.68622
1518,3,17,10,15.42594
1518,3,18,18,15.51717
1518,3,19,10,15.43014
1518,3,20,10,15.44802
1518,3,21,18,15.43194
1518,3,22,10,15.49316
1518,3,23,10,15.63689
1518,3,24,18,15.77466
1518,3,25,11,16.23773
1518,3,26,10,15.67602
1518,3,27,18,15.40097
1518,3,28,11,16.10014
1518,3,29,10,15.58561
1518,3,30,12,16.5983
1518,3,31,11,16.09491
1518,3,32,11,16.10585
1518,3,33,18,15.2519
1518,3,34,14,17.50706
1518,3,35,11,16.19046
1518,3,36,18,15.23038
1518,3,37,10,15.58176
1518,3,38,11,16.19064
1518,3,39,11,15.98992
1518,3,40,10,15.47641
1518,3,41,18,15.34127
1518,3,42,18,15.24021
1518,3,43,10,15.5032
1518,3,44,18,15.40137
1518,3,45,13,16.57366
1518,3,46,10,15.46646
1518,3,47,18,15.44045
1518,3,48,11,16.10152
1518,3,49,10,15.38921
1518,3,50,18,15.46667
1518,3,51,18,15.34784
1518,3,52,10,15.34661
1518,3,53,11,16.40936
1518,3,54,18,15.40003
1518,3,55,10,15.35153
1518,3,56,12,16.30978
1518,3,57,12,16.42192
1518,3,58,10,15.3561
1518,3,59,10,15.38701
1518,3,60,10,15.46244
1518,4,1,12,16.61692
1518,4,2,10,15.37505
1518,4,3,10,15.52369
1518,4,4,10,15.42893
1518,4,5,10,15.29472
1518,4,6,12,16.28667
1518,4,7,10,15.37234
1518,4,8,10,15.52046
1518,4,9,10,15.47335
1518,4,10,10,15.4042
1518,4,11,10,15.38499
1518,4,12,10,15.51043
1518,4,13,10,15.43538
1518,4,14,10,15.41323
1518,4,15,12,16.39262
1518,4,16,10,15.68682
1518,4,17,10,15.4422
1518,4,18,18,15.51091
1518,4,19,11,16.60458
1518,4,20,10,15.43452
1518,4,21,18,16.03796
1518,4,22,10,15.50918
1518,4,23,10,15.62467
1518,4,24,12,16.52117
1518,4,25,10,15.53878
1518,4,26,10,15.75173
1518,4,27,18,15.58458
1518,4,28,11,16.08378
1518,4,29,10,15.58953
1518,4,30,12,16.57852
1518,4,31,11,16.09555
1518,4,32,11,16.14085
1518,4,33,18,15.79805
1518,4,34,11,16.09099
1518,4,35,18,15.27998
1518,4,36,12,16.63566
1518,4,37,10,15.60805
1518,4,38,18,15.30092
1518,4,39,12,17.21779
1518,4,40,10,15.54906
1518,4,41,11,16.10343
1518,4,42,18,15.47044
1518,4,43,10,15.82685
1518,4,44,18,16.30111
1518,4,45,18,15.24935
1518,4,46,10,15.62119
1518,4,47,10,15.48481
1518,4,48,10,15.49822
1518,4,49,10,15.33428
1518,4,50,18,15.53183
1518,4,51,12,16.48035
1518,4,52,10,15.38625
1518,4,53,10,15.5862
1518,4,54,10,15.65706
1518,4,55,10,15.34227
1518,4,56,10,15.38478
1518,4,57,10,15.43563
1518,4,58,12,16.66988
1518,4,59,10,15.38736
1518,4,60,10,15.4192
1452,0,1,10,15.49298
