NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
528,28,1,180
528,29,1,182
528,30,1,207
528,31,1,186
528,32,1,195
528,33,1,218
528,34,1,193
528,35,1,206
528,36,1,194
528,37,1,196
528,38,1,197
528,39,1,197
528,40,1,206
528,41,1,170
528,42,1,206
528,43,1,193
528,44,1,203
528,45,1,192
528,46,1,199
528,47,1,196
528,48,1,197
528,49,1,177
528,50,1,200
528,51,1,211
528,52,1,182
528,53,1,207
528,54,1,210
528,55,1,176
528,56,1,206
528,57,1,194
528,58,1,201
528,59,1,186
528,60,1,192
528,61,1,199
528,62,1,195
528,63,1,199
528,64,1,199
528,65,1,193
528,66,1,209
528,67,1,207
528,68,1,190
528,69,1,191
528,70,1,209
528,71,1,195
528,72,1,194
528,73,1,194
528,74,1,197
528,75,1,198
528,76,1,192
528,77,1,186
528,78,1,192
528,79,1,185
528,80,1,191
528,81,1,213
528,82,1,184
528,83,1,202
528,84,1,204
528,85,1,193
528,86,1,191
528,87,1,214
528,88,1,196
528,89,1,191
528,90,1,187
528,91,1,198
528,92,1,176
528,93,1,194
528,94,1,206
528,95,1,200
528,96,1,217
528,97,1,195
528,98,1,210
528,99,1,205
462,0,1,207
462,1,1,210
462,2,1,203
462,3,1,201
462,4,1,211
462,5,1,183
462,6,1,221
462,7,1,211
462,8,1,196
462,9,1,201
462,10,1,206
462,11,1,189
462,12,1,183
462,13,1,225
462,14,1,192
462,15,1,216
462,16,1,196
462,17,1,205
462,18,1,204
462,19,1,211
462,20,1,204
462,21,1,208
462,22,1,212
462,23,1,217
462,24,1,200
462,25,1,213
462,26,1,195
462,27,1,208
462,28,1,207
462,29,1,196
462,30,1,203
462,31,1,193
462,32,1,206
462,33,1,203
462,34,1,224
462,35,1,207
462,36,1,205
462,37,1,214
462,38,1,212
462,39,1,217
462,40,1,216
462,41,1,224
462,42,1,199
462,43,1,215
462,44,1,207
462,45,1,202
462,46,1,206
462,47,1,221
462,48,1,213
462,49,1,203
462,50,1,209
462,51,1,197
462,52,1,213
462,53,1,196
462,54,1,212
462,55,1,221
462,56,1,211
462,57,1,207
462,58,1,210
462,59,1,204
462,60,1,199
462,61,1,192
462,62,1,209
462,63,1,210
462,64,1,223
462,65,1,197
462,66,1,203
462,67,1,207
462,68,1,202
462,69,1,203
462,70,1,203
462,71,1,214
462,72,1,201
462,73,1,196
462,74,1,193
462,75,1,207
462,76,1,199
462,77,1,206
462,78,1,197
462,79,1,193
462,80,1,187
462,81,1,191
462,82,1,203
462,83,1,199
462,84,1,202
462,85,1,219
462,86,1,207
462,87,1,193
462,88,1,210
462,89,1,200
462,90,1,205
462,91,1,212
462,92,1,195
462,93,1,202
462,94,1,200
462,95,1,203
462,96,1,187
462,97,1,211
462,98,1,200
462,99,1,206
396,0,1,203
396,1,1,217
396,2,1,200
396,3,1,197
396,4,1,201
396,5,1,200
396,6,1,211
396,7,1,211
396,8,1,203
396,9,1,192
396,10,1,192
396,11,1,221
396,12,1,209
396,13,1,189
396,14,1,201
396,15,1,209
396,16,1,175
396,17,1,219
396,18,1,217
396,19,1,211
396,20,1,208
396,21,1,218
396,22,1,200
396,23,1,203
396,24,1,206
396,25,1,197
396,26,1,186
396,27,1,184
396,28,1,193
396,29,1,210
396,30,1,206
396,31,1,212
396,32,1,212
396,33,1,196
396,34,1,200
396,35,1,207
396,36,1,199
396,37,1,201
396,38,1,202
396,39,1,205
396,40,1,217
396,41,1,193
396,42,1,207
396,43,1,221
396,44,1,214
396,45,1,209
396,46,1,219
396,47,1,208
396,48,1,191
396,49,1,196
396,50,1,203
396,51,1,196
396,52,1,202
396,53,1,202
396,54,1,201
396,55,1,208
396,56,1,194
396,57,1,223
396,58,1,191
396,59,1,209
396,60,1,200
396,61,1,201
396,62,1,199
396,63,1,200
396,64,1,197
396,65,1,203
396,66,1,192
396,67,1,204
396,68,1,187
396,69,1,216
396,70,1,177
396,71,1,229
396,72,1,208
396,73,1,210
396,74,1,195
396,75,1,209
396,76,1,212
396,77,1,203
396,78,1,213
396,79,1,195
396,80,1,196
396,81,1,193
396,82,1,209
396,83,1,210
396,84,1,196
396,85,1,200
396,86,1,215
396,87,1,206
396,88,1,219
396,89,1,216
396,90,1,200
396,91,1,213
396,92,1,198
396,93,1,211
396,94,1,210
396,95,1,218
396,96,1,190
396,97,1,218
396,98,1,209
396,99,1,192
330,0,1,187
330,1,1,199
330,2,1,189
330,3,1,192
330,4,1,193
330,5,1,177
330,6,1,197
330,7,1,202
330,8,1,193
330,9,1,203
330,10,1,191
330,11,1,199
330,12,1,188
330,13,1,199
330,14,1,208
330,15,1,198
330,16,1,189
330,17,1,209
330,18,1,196
330,19,1,190
330,20,1,205
330,21,1,190
330,22,1,196
330,23,1,197
330,24,1,200
330,25,1,195
330,26,1,194
330,27,1,198
330,28,1,201
330,29,1,195
330,30,1,190
330,31,1,187
330,32,1,194
330,33,1,194
330,34,1,190
330,35,1,190
330,36,1,193
330,37,1,193
330,38,1,205
330,39,1,188
330,40,1,194
330,41,1,211
330,42,1,183
330,43,1,206
330,44,1,189
330,45,1,183
330,46,1,197
330,47,1,202
330,48,1,204
330,49,1,192
330,50,1,190
330,51,1,213
330,52,1,194
330,53,1,190
330,54,1,188
330,55,1,206
330,56,1,194
330,57,1,189
330,58,1,194
330,59,1,195
330,60,1,200
330,61,1,197
330,62,1,192
330,63,1,189
330,64,1,203
330,65,1,181
330,66,1,190
330,67,1,202
330,68,1,195
330,69,1,195
330,70,1,203
330,71,1,204
330,72,1,204
330,73,1,199
330,74,1,197
330,75,1,207
330,76,1,187
330,77,1,201
330,78,1,191
330,79,1,192
330,80,1,200
330,81,1,187
330,82,1,201
330,83,1,199
330,84,1,180
330,85,1,212
330,86,1,174
330,87,1,186
330,88,1,192
330,89,1,199
330,90,1,186
330,91,1,211
330,92,1,189
330,93,1,179
330,94,1,186
330,95,1,203
330,96,1,201
330,97,1,184
330,98,1,197
330,99,1,200
264,0,1,173
264,1,1,184
264,2,1,182
264,3,1,176
264,4,1,185
264,5,1,183
264,6,1,164
264,7,1,174
264,8,1,164
264,9,1,167
264,10,1,173
264,11,1,166
264,12,1,182
264,13,1,169
264,14,1,174
264,15,1,180
264,16,1,173
264,17,1,173
264,18,1,170
264,19,1,181
264,20,1,168
264,21,1,188
264,22,1,176
264,23,1,187
264,24,1,185
264,25,1,177
264,26,1,175
264,27,1,178
264,28,1,178
264,29,1,182
264,30,1,167
264,31,1,169
264,32,1,177
264,33,1,176
264,34,1,171
264,35,1,176
264,36,1,192
264,37,1,184
264,38,1,173
264,39,1,184
264,40,1,158
264,41,1,180
264,42,1,180
264,43,1,174
264,44,1,179
264,45,1,182
264,46,1,189
264,47,1,166
264,48,1,171
264,49,1,182
264,50,1,172
264,51,1,179
264,52,1,170
264,53,1,175
264,54,1,190
264,55,1,179
264,56,1,172
264,57,1,184
264,58,1,172
264,59,1,182
264,60,1,170
264,61,1,168
264,62,1,181
264,63,1,174
264,64,1,185
264,65,1,180
264,66,1,177
264,67,1,174
264,68,1,176
264,69,1,179
264,70,1,175
264,71,1,181
264,72,1,190
264,73,1,184
264,74,1,168
264,75,1,175
264,76,1,181
264,77,1,178
264,78,1,172
264,79,1,176
264,80,1,170
264,81,1,167
264,82,1,184
264,83,1,176
264,84,1,175
264,85,1,166
264,86,1,157
264,87,1,175
264,88,1,180
264,89,1,177
264,90,1,176
264,91,1,176
264,92,1,181
264,93,1,169
264,94,1,181
264,95,1,184
264,96,1,175
264,97,1,182
264,98,1,173
264,99,1,180
198,0,1,152
198,1,1,150
198,2,1,155
198,3,1,151
198,4,1,145
198,5,1,150
198,6,1,150
198,7,1,147
198,8,1,155
198,9,1,150
198,10,1,152
198,11,1,146
198,12,1,150
198,13,1,150
198,14,1,154
198,15,1,155
198,16,1,157
198,17,1,150
198,18,1,139
198,19,1,147
198,20,1,149
198,21,1,148
198,22,1,144
198,23,1,148
198,24,1,147
198,25,1,149
198,26,1,143
198,27,1,143
198,28,1,160
198,29,1,157
198,30,1,139
198,31,1,162
198,32,1,147
198,33,1,146
198,34,1,149
198,35,1,141
198,36,1,136
198,37,1,142
198,38,1,157
198,39,1,147
198,40,1,153
198,41,1,151
198,42,1,144
198,43,1,139
198,44,1,145
198,45,1,144
198,46,1,152
198,47,1,157
198,48,1,150
198,49,1,158
198,50,1,152
198,51,1,156
198,52,1,149
198,53,1,155
198,54,1,152
198,55,1,146
198,56,1,153
198,57,1,142
198,58,1,154
198,59,1,153
198,60,1,157
198,61,1,155
198,62,1,156
198,63,1,146
198,64,1,150
198,65,1,161
198,66,1,151
198,67,1,147
198,68,1,144
198,69,1,147
198,70,1,148
198,71,1,150
198,72,1,142
198,73,1,160
198,74,1,155
198,75,1,153
198,76,1,148
198,77,1,155
198,78,1,163
198,79,1,136
198,80,1,148
198,81,1,144
198,82,1,140
198,83,1,140
198,84,1,135
198,85,1,164
198,86,1,141
198,87,1,154
198,88,1,143
198,89,1,150
198,90,1,158
198,91,1,155
198,92,1,150
198,93,1,153
198,94,1,142
198,95,1,153
198,96,1,149
198,97,1,147
198,98,1,140
198,99,1,149
132,0,1,104
132,1,1,109
132,2,1,104
132,3,1,107
132,4,1,103
132,5,1,118
132,6,1,106
132,7,1,109
132,8,1,115
132,9,1,103
132,10,1,112
132,11,1,111
132,12,1,117
132,13,1,112
132,14,1,113
132,15,1,112
132,16,1,109
132,17,1,115
132,18,1,113
132,19,1,111
132,20,1,109
132,21,1,106
132,22,1,101
132,23,1,111
132,24,1,116
132,25,1,108
132,26,1,112
132,27,1,113
132,28,1,104
132,29,1,105
132,30,1,115
132,31,1,108
132,32,1,116
132,33,1,109
132,34,1,112
132,35,1,110
132,36,1,110
132,37,1,110
132,38,1,113
132,39,1,109
132,40,1,111
132,41,1,112
132,42,1,111
132,43,1,110
132,44,1,111
132,45,1,114
132,46,1,107
132,47,1,111
132,48,1,115
132,49,1,113
132,50,1,112
132,51,1,111
132,52,1,114
132,53,1,110
132,54,1,109
132,55,1,108
132,56,1,117
132,57,1,107
132,58,1,109
132,59,1,111
132,60,1,111
132,61,1,107
132,62,1,105
132,63,1,117
132,64,1,112
132,65,1,108
132,66,1,112
132,67,1,105
132,68,1,111
132,69,1,113
132,70,1,106
132,71,1,114
132,72,1,105
132,73,1,113
132,74,1,103
132,75,1,114
132,76,1,116
132,77,1,107
132,78,1,107
132,79,1,107
132,80,1,118
132,81,1,106
132,82,1,112
132,83,1,115
132,84,1,112
132,85,1,109
132,86,1,111
132,87,1,107
132,88,1,113
132,89,1,108
132,90,1,104
132,91,1,111
132,92,1,111
132,93,1,111
132,94,1,103
132,95,1,103
132,96,1,106
132,97,1,115
132,98,1,109
132,99,1,105
66,0,1,63
66,1,1,64
66,2,1,61
66,3,1,61
66,4,1,63
66,5,1,62
66,6,1,63
66,7,1,62
66,8,1,60
66,9,1,61
66,10,1,57
66,11,1,63
66,12,1,64
66,13,1,59
66,14,1,61
66,15,1,60
66,16,1,57
66,17,1,63
66,18,1,60
66,19,1,61
66,20,1,59
66,21,1,63
66,22,1,59
66,23,1,61
66,24,1,59
66,25,1,64
66,26,1,59
66,27,1,64
66,28,1,60
66,29,1,58
66,30,1,59
66,31,1,62
66,32,1,62
66,33,1,59
66,34,1,62
66,35,1,60
66,36,1,61
66,37,1,62
66,38,1,63
66,39,1,57
66,40,1,60
66,41,1,59
66,42,1,63
66,43,1,63
66,44,1,57
66,45,1,63
66,46,1,64
66,47,1,61
66,48,1,62
66,49,1,63
66,50,1,60
66,51,1,61
66,52,1,60
66,53,1,60
66,54,1,61
66,55,1,61
66,56,1,59
66,57,1,63
66,58,1,57
66,59,1,58
66,60,1,58
66,61,1,61
66,62,1,58
66,63,1,60
66,64,1,65
66,65,1,64
66,66,1,62
66,67,1,57
66,68,1,59
66,69,1,59
66,70,1,64
66,71,1,61
66,72,1,61
66,73,1,62
66,74,1,63
66,75,1,59
66,76,1,55
66,77,1,59
66,78,1,58
66,79,1,57
66,80,1,59
66,81,1,58
66,82,1,64
66,83,1,61
66,84,1,59
66,85,1,61
66,86,1,58
66,87,1,62
66,88,1,59
66,89,1,61
66,90,1,62
66,91,1,61
66,92,1,59
66,93,1,59
66,94,1,61
66,95,1,59
66,96,1,64
66,97,1,65
66,98,1,60
66,99,1,57
0,0,1,0
0,1,1,0
0,2,1,0
0,3,1,0
0,4,1,0
0,5,1,0
0,6,1,0
0,7,1,0
0,8,1,0
0,9,1,0
0,10,1,0
0,11,1,0
0,12,1,0
0,13,1,0
0,14,1,0
0,15,1,0
0,16,1,0
0,17,1,0
0,18,1,0
0,19,1,0
0,20,1,0
0,21,1,0
0,22,1,0
0,23,1,0
0,24,1,0
0,25,1,0
0,26,1,0
0,27,1,0
0,28,1,0
0,29,1,0
0,30,1,0
0,31,1,0
0,32,1,0
0,33,1,0
0,34,1,0
0,35,1,0
0,36,1,0
0,37,1,0
0,38,1,0
0,39,1,0
0,40,1,0
0,41,1,0
0,42,1,0
0,43,1,0
0,44,1,0
0,45,1,0
0,46,1,0
0,47,1,0
0,48,1,0
0,49,1,0
0,50,1,0
0,51,1,0
0,52,1,0
0,53,1,0
0,54,1,0
0,55,1,0
0,56,1,0
0,57,1,0
0,58,1,0
0,59,1,0
0,60,1,0
0,61,1,0
0,62,1,0
0,63,1,0
0,64,1,0
0,65,1,0
0,66,1,0
0,67,1,0
0,68,1,0
0,69,1,0
0,70,1,0
0,71,1,0
0,72,1,0
0,73,1,0
0,74,1,0
0,75,1,0
0,76,1,0
0,77,1,0
0,78,1,0
0,79,1,0
0,80,1,0
0,81,1,0
0,82,1,0
0,83,1,0
0,84,1,0
0,85,1,0
0,86,1,0
0,87,1,0
0,88,1,0
0,89,1,0
0,90,1,0
0,91,1,0
0,92,1,0
0,93,1,0
0,94,1,0
0,95,1,0
0,96,1,0
0,97,1,0
0,98,1,0
0,99,1,0
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,1,1
1584,1,1,1
1584,2,1,1
