NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,6,31,17,10.4426
1584,6,32,16,9.954991
1584,6,33,16,9.903522
1584,6,34,14,10.399
1584,6,35,16,9.977612
1584,6,36,16,9.908123
1584,6,37,14,10.33951
1584,6,38,16,10.07941
1584,6,39,16,9.91472
1584,6,40,16,9.914098
1584,6,41,17,10.43753
1584,6,42,16,9.934434
1584,6,43,16,9.90637
1584,6,44,17,10.43962
1584,6,45,16,9.948985
1584,6,46,16,9.905576
1584,6,47,14,10.428
1584,6,48,16,9.966802
1584,6,49,16,9.905981
1584,6,50,14,10.37129
1584,6,51,16,10.06461
1584,6,52,16,9.918537
1584,6,53,16,9.919631
1584,6,54,16,10.11237
1584,6,55,16,9.927204
1584,6,56,16,9.91128
1584,6,57,17,10.43677
1584,6,58,16,9.942104
1584,6,59,16,9.907627
1584,7,0,1,3.402823E+38
1584,7,1,16,9.903625
1584,7,2,14,10.4191
1584,7,3,16,9.956928
1584,7,4,16,9.906606
1584,7,5,14,10.36788
1584,7,6,16,9.989767
1584,7,7,16,9.909367
1584,7,8,14,10.30992
1584,7,9,16,10.08706
1584,7,10,16,9.922875
1584,7,11,16,9.912501
1584,7,12,17,10.43764
1584,7,13,16,9.935867
1584,7,14,16,9.902655
1584,7,15,17,10.44466
1584,7,16,16,9.954783
1584,7,17,16,9.909112
1584,7,18,14,10.37858
1584,7,19,16,9.983095
1584,7,20,16,9.907181
1584,7,21,14,10.31359
1584,7,22,16,10.08513
1584,7,23,16,9.922481
1584,7,24,16,9.91285
1584,7,25,17,10.4357
1584,7,26,16,9.932413
1584,7,27,16,9.907629
1584,7,28,17,10.44009
1584,7,29,16,9.956805
1584,7,30,16,9.905342
1584,7,31,14,10.3907
1584,7,32,16,9.974456
1584,7,33,16,9.905775
1584,7,34,14,10.36742
1584,7,35,16,10.05781
1584,7,36,16,9.919044
1584,7,37,16,9.916378
1584,7,38,16,10.09654
1584,7,39,16,9.92328
1584,7,40,16,9.908852
1584,7,41,17,10.44118
1584,7,42,16,9.941864
1584,7,43,16,9.90295
1584,7,44,14,10.42473
1584,7,45,16,9.96161
1584,7,46,16,9.906455
1584,7,47,14,10.38648
1584,7,48,16,10.06726
1584,7,49,16,9.912906
1584,7,50,14,10.30703
1584,7,51,16,10.10141
1584,7,52,16,9.927384
1584,7,53,16,9.912374
1584,7,54,17,10.43693
1584,7,55,16,9.937808
1584,7,56,16,9.902365
1584,7,57,17,10.44109
1584,7,58,16,9.965072
1584,7,59,16,9.907758
1584,8,0,1,3.402823E+38
1584,8,1,16,9.903565
1584,8,2,14,10.41419
1584,8,3,16,9.963017
1584,8,4,16,9.906301
1584,8,5,14,10.37788
1584,8,6,16,9.989293
1584,8,7,16,9.91145
1584,8,8,14,10.32424
1584,8,9,16,10.08935
1584,8,10,16,9.923715
1584,8,11,16,9.91827
1584,8,12,17,10.4395
1584,8,13,16,9.939601
1584,8,14,16,9.903114
1584,8,15,17,10.44379
1584,8,16,16,9.95358
1584,8,17,16,9.909202
1584,8,18,14,10.3776
1584,8,19,16,10.0624
1584,8,20,16,9.910453
1584,8,21,14,10.3342
1584,8,22,16,10.09405
1584,8,23,16,9.92526
1584,8,24,16,9.918962
1584,8,25,17,10.43669
1584,8,26,16,9.936295
1584,8,27,16,9.906179
1584,8,28,17,10.44086
1584,8,29,16,9.960797
1584,8,30,16,9.90563
1584,8,31,14,10.4113
1584,8,32,16,9.98543
1584,8,33,16,9.907601
1584,8,34,14,10.35729
1584,8,35,16,10.08234
1584,8,36,16,9.918235
1584,8,37,16,9.911649
1584,8,38,17,10.4348
1584,8,39,16,9.9315
1584,8,40,16,9.909557
1584,8,41,17,10.43834
1584,8,42,16,9.947847
1584,8,43,16,9.90333
1584,8,44,14,10.43887
1584,8,45,16,9.967661
1584,8,46,16,9.907519
1584,8,47,14,10.37658
1584,8,48,16,10.06944
1584,8,49,16,9.912521
1584,8,50,14,10.32108
1584,8,51,16,10.08796
1584,8,52,16,9.932766
1584,8,53,16,9.913232
1584,8,54,17,10.4366
1584,8,55,16,9.93452
1584,8,56,16,9.902464
1584,8,57,14,10.44105
1584,8,58,16,9.955952
1584,8,59,16,9.908808
1584,9,0,1,3.402823E+38
1584,9,1,16,9.903816
1584,9,2,14,10.41708
1584,9,3,16,9.963057
1584,9,4,16,9.908881
1584,9,5,14,10.36268
1584,9,6,16,10.08076
1584,9,7,16,9.914989
1584,9,8,14,10.30572
1584,9,9,17,10.43617
1584,9,10,16,9.933706
1584,9,11,16,9.912534
1584,9,12,17,10.44155
1584,9,13,16,9.942963
1584,9,14,16,9.902431
1584,9,15,14,10.43797
1584,9,16,16,9.972817
1584,9,17,16,9.909769
1584,9,18,14,10.36815
1584,9,19,16,10.05522
1584,9,20,16,9.913466
1584,9,21,14,10.32188
1584,9,22,16,10.11069
1584,9,23,16,9.928616
1584,9,24,16,9.914943
1584,9,25,17,10.43719
1584,9,26,16,9.937676
1584,9,27,16,9.904162
1584,9,28,17,10.44452
1584,9,29,16,9.963785
1584,9,30,16,9.905607
1584,9,31,14,10.35849
1584,9,32,16,10.06006
1584,9,33,16,9.911556
1584,9,34,14,10.32098
1584,9,35,16,10.08509
1584,9,36,16,9.920414
1584,9,37,16,9.910566
1584,9,38,17,10.4349
1584,9,39,16,9.942827
1584,9,40,16,9.906795
1584,9,41,17,10.44602
1584,9,42,16,9.955716
1584,9,43,16,9.902997
1584,9,44,14,10.41896
1584,9,45,16,9.975606
1584,9,46,16,9.907996
1584,9,47,14,10.33661
1584,9,48,16,10.06534
1584,9,49,16,9.91786
1584,9,50,16,9.916733
1584,9,51,16,10.1016
1584,9,52,16,9.936405
1584,9,53,16,9.910885
1584,9,54,17,10.44192
1584,9,55,16,9.945004
1584,9,56,16,9.902748
1584,9,57,14,10.40996
1584,9,58,16,9.968472
1584,9,59,16,9.907858
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,1,14,10.42658
1584,0,2,14,10.30361
1584,0,3,16,10.08676
1584,0,4,16,9.919058
1584,0,5,16,9.917064
1584,0,6,17,10.44013
1584,0,7,16,9.942543
1584,0,8,16,9.904376
1584,0,9,14,10.43336
1584,0,10,16,9.948365
1584,0,11,16,9.907001
1584,0,12,14,10.36627
1584,0,13,16,9.988354
1584,0,14,16,9.913265
1584,0,15,14,10.31973
1584,0,16,16,10.09193
1584,0,17,16,9.928068
1584,0,18,16,9.913994
1584,0,19,17,10.43846
1584,0,20,16,9.936606
1584,0,21,16,9.903468
1584,0,22,14,10.43982
1584,0,23,16,9.958763
1584,0,24,16,9.907565
1584,0,25,14,10.37745
1584,0,26,16,10.05509
1584,0,27,16,9.910551
1584,0,28,14,10.33206
1584,0,29,16,10.09116
1584,0,30,16,9.921525
1584,0,31,16,9.918636
1584,0,32,16,10.11034
1584,0,33,16,9.933517
1584,0,34,16,9.906355
1584,0,35,17,10.44183
1584,0,36,16,9.952594
1584,0,37,16,9.90546
1584,0,38,14,10.39293
1584,0,39,16,9.961162
1584,0,40,16,9.906089
1584,0,41,14,10.3466
1584,0,42,16,10.08024
1584,0,43,16,9.918994
1584,0,44,16,9.91445
1584,0,45,16,10.11339
1584,0,46,16,9.932192
